garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories
2,0,0,0,0,1,1,2,2015,198000,4,12,2019,20,0,4,2,1,1,0,0,0,6098,1321,1,0,1,1,2.2,3,1457,13,3,3,2
4,0,0,0,0,0,0,4,1984,550000,7,1,2018,1,0,3,2,0,0,0,0,0,55321.2,2100,1,0,1,1,4.833333333,7,1177,16,2,3,1
0,1,0,1,0,1,1,0,1995,179900,1,6,2018,22,0,1,0,0,0,0,0,0,14374.8,1500,1,0,1,1,2.9,3,1457,13,2,3,1
2,0,0,0,0,1,0,2,2000,355000,2,9,2020,27,0,5,2,0,3,0,1,0,8520,1616,0,1,1,1,0.933333333,8.666666667,1632,16,3,3,2
2,0,0,0,0,1,1,2,1993,310000,1,5,2020,28,0,3,2,0,0,0,0,0,6795,2046,0,2,1,1,1,3,1108,14,2,4,1
0,0,0,1,0,1,1,0,1987,155000,1,2,2018,12,0,4,1,0,0,0,0,0,6534,1411,1,0,1,1,1.666666667,3,1457,13,2,3,1
0,0,0,1,0,1,1,0,2004,189000,1,6,2019,36,0,0,1,0,0,0,0,0,4704,1892,1,0,1,1,1.766666667,3,1457,13,3,3,2
3,0,0,0,0,1,1,3,2007,1025000,2,8,2020,58,0,3,2,2,1,0,1,0,28749.6,4558,1,0,1,1,2.5,8.333333333,1533,17,5,5,2
2,0,0,0,0,1,1,2,2016,339900,1,7,2020,34,0,4,2,2,1,0,1,0,5488,2095,1,0,1,1,2.9,3.666666667,1532,12,2,3,1
2,0,0,0,0,1,0,2,2016,515000,2,7,2020,40,0,3,2,1,1,0,1,0,8363,2623,1,0,1,1,0.866666667,7,1381,16,3,4,1
2,0,0,0,0,1,1,2,1987,625000,2,6,2020,81,0,3,2,1,1,0,0,0,27442.8,1947,1,0,1,1,3.4,7,1277,16,2,2,2
0,0,0,1,0,1,1,0,2008,339900,1,5,2018,33,0,3,2,0,0,0,0,0,9757,2192,1,0,1,1,1.9,8.333333333,1481,16,2,3,1
2,0,0,0,0,1,1,2,2001,650000,1,3,2020,40,0,4,3,2,2,0,0,0,8319,3352,1,0,1,1,0.7,7.666666667,1281,14,3,5,2
2,0,0,0,0,1,0,2,2004,170000,4,4,2018,18,0,3,2,0,0,0,0,0,10541,1268,1,0,1,1,2.233333333,2.666666667,1478,13,2,3,1
3,0,0,0,0,1,0,3,2009,759900,7,8,2019,40,0,4,2,0,0,0,0,0,20908.8,4867,1,0,1,1,2.5,8.333333333,1533,17,4,4,2
2,0,0,0,0,1,1,2,1980,214500,3,5,2018,23,0,3,2,0,0,0,0,0,6490,1306,1,0,1,2,3.233333333,3.666666667,1085,11,2,3,1
0,0,0,1,0,1,1,0,1993,275000,3,1,2018,36,0,3,1,0,0,0,0,0,6272,2398,0,2,1,1,1,3,1108,14,3,4,2
0,0,0,1,0,1,0,0,2001,588000,3,5,2019,40,0,3,1,0,0,0,1,0,8276,4274,1,0,1,1,2.1,7,1277,16,4,4,2
0,0,0,1,0,1,1,0,2010,174900,1,3,2018,20,0,2,0,0,0,0,0,0,2613,1372,1,0,1,1,2.266666667,3,1457,13,3,3,1
3,0,0,0,0,1,1,3,1999,937000,1,3,2020,40,0,0,2,1,2,0,0,0,36590.4,3695,0,1,1,1,1.766666667,8.666666667,1632,16,4,4,2
2,0,0,0,0,1,1,2,1983,595000,2,6,2019,34,0,5,2,0,0,0,0,0,9796,2448,1,0,1,1,2.8,7,1523,17,2,4,2
0,0,0,1,0,1,1,0,2013,169900,1,7,2018,12,0,4,0,0,0,0,0,0,5314,1250,1,0,1,1,2.266666667,3,1457,13,3,2,2
0,0,0,1,0,1,0,0,2009,625000,4,7,2019,75,0,4,1,1,0,0,1,0,7797,3485,1,0,1,1,2.766666667,8.333333333,1533,17,4,5,2
0,0,0,1,0,1,1,0,2006,235000,6,3,2019,1,0,4,1,0,0,0,0,0,9147,1526,1,0,1,2,2.966666667,3.666666667,1085,11,2,3,1
0,0,0,1,0,1,1,0,2017,359900,3,11,2019,37,0,3,1,0,0,0,0,0,6185,2124,1,0,1,1,3.2,3.666666667,1532,12,2,3,1
0,0,0,1,0,1,1,0,1992,350000,8,2,2019,22,0,4,1,0,0,0,0,0,7927,2965,0,1,1,1,1.633333333,8.666666667,1632,16,3,4,2
2,0,0,0,0,1,0,2,2008,449000,1,9,2019,1,0,0,3,2,0,0,0,0,7666,3205,1,0,1,1,1.9,8.333333333,1481,16,4,5,2
0,0,0,1,0,1,1,0,2008,1799000,2,5,2018,32,0,1,2,0,0,0,0,0,81021.6,5449,1,0,1,1,2.533333333,8.333333333,1533,17,5,5,2
4,0,0,0,0,1,1,4,1999,1499000,1,8,2020,100,0,4,4,0,2,0,2,0,53143.2,5099,1,0,1,1,1.933333333,7,1381,16,5,5,2
0,0,0,1,0,1,0,0,2018,425900,1,2,2019,10,0,2,0,0,0,0,0,0,5837,2403,1,0,1,2,2.966666667,3.666666667,1085,11,3,3,1
0,0,0,1,0,1,1,0,2001,595000,1,11,2019,36,0,3,1,1,2,0,1,0,13068,3939,1,0,1,1,2,7,1277,16,4,5,2
4,0,0,0,0,0,1,4,1976,625000,1,12,2020,32,0,1,2,3,1,0,0,0,16117.2,2116,0,1,1,1,0.866666667,8.666666667,1632,16,3,3,1
3,0,0,0,0,1,0,3,2013,729000,1,5,2020,38,0,3,3,1,0,0,1,0,10585,3409,1,0,1,1,3.266666667,7.666666667,1259,14,3,4,1
0,0,0,1,0,0,1,0,1998,993000,1,4,2018,40,0,3,1,0,0,0,0,0,43560,3848,1,0,1,1,2,7,1381,16,4,5,2
0,0,0,1,0,1,1,0,1987,199000,1,12,2018,25,0,4,1,0,0,0,0,0,5183,1786,1,0,1,1,1.666666667,3,1457,13,2,4,1
0,0,0,1,0,1,1,0,2018,365990,3,3,2019,3,0,3,1,0,0,0,0,0,6969,2289,1,0,1,1,3.066666667,3.666666667,1532,12,3,3,1
0,0,1,1,1,1,0,0,1975,240000,2,3,2018,31,0,0,0,0,0,0,0,0,16988.4,596,1,0,1,1,3.3,7,1277,16,1,2,1
1,1,0,0,0,1,1,1,1983,220000,1,8,2020,37,0,2,2,2,1,0,1,0,14810.4,1554,1,0,1,1,2.8,3,1457,13,2,4,1
2,0,0,0,0,1,1,2,2007,265000,4,7,2020,68,0,4,2,2,1,0,0,0,5662,1704,1,0,1,2,3.166666667,3.666666667,1085,11,2,3,1
2,0,0,0,0,1,1,2,1996,445000,4,2,2020,11,0,5,2,2,2,0,1,0,7013,2852,1,0,1,1,1.433333333,8,1275,15,3,3,2
2,0,0,0,0,1,1,2,2013,315000,1,7,2020,70,0,2,4,0,0,0,0,0,6098,2505,1,0,1,1,1.4,2.666666667,1063,14,2.5,4,2
0,0,0,1,0,1,1,0,2005,95000,8,11,2018,26,0,4,1,0,0,0,0,0,4486,2088,1,0,1,1,1.833333333,3,1457,13,3,4,2
2,0,0,0,0,1,1,2,2005,179900,2,8,2018,12,0,3,2,0,0,0,0,0,9234,1206,1,0,1,1,2.266666667,2.666666667,1478,13,2,3,1
0,0,0,1,0,1,1,0,1988,735000,3,3,2019,1,0,3,1,0,0,0,0,0,13939.2,3119,1,0,1,1,3.1,7,1523,17,3,4,2
2,0,0,0,0,1,0,2,2008,429900,1,11,2020,27,0,4,3,3,3,0,0,0,8145,2191,1,0,1,1,1.9,8.333333333,1481,16,2,3,1
4,0,0,0,0,0,0,4,2014,4100000,3,12,2020,149,0,8,3,0,0,0,0,0,172497.6,9866,1,0,1,1,3.433333333,8.333333333,1533,17,10,6,2
1,0,0,0,0,1,1,1,2003,66900,5,7,2018,5,0,4,2,0,0,0,0,0,5793,1160,1,0,1,2,3.2,3.666666667,1085,11,2,3,1
2,0,0,0,0,1,1,2,2018,385000,1,6,2020,38,0,6,2,0,1,0,0,0,6926,2420,1,0,1,1,3.166666667,3.666666667,1532,12,3,4,2
0,0,0,1,0,1,1,0,1987,195000,1,9,2018,29,0,3,1,0,0,0,0,0,5357,2094,1,0,1,1,1.7,3,1457,13,3,4,2
0,0,0,1,0,1,0,0,2006,1225000,1,1,2020,40,0,5,1,2,3,0,1,0,33976.8,5027,1,0,1,1,2.033333333,7,1277,16,5,4,2
0,0,0,1,0,1,1,0,2010,194900,2,1,2019,16,0,3,1,0,0,0,0,0,4748,1096,1,0,1,1,3.233333333,3,1457,13,2,3,1
4,0,0,0,0,0,0,4,2016,459990,7,11,2020,54,0,3,3,2,2,0,0,0,5662,2425,1,0,1,1,3.133333333,7.666666667,1259,14,3,3,1
2,0,0,0,0,1,1,2,1980,229900,1,4,2019,37,0,1,2,0,0,0,0,0,4617,1320,1,0,1,2,3.166666667,3.666666667,1085,11,2,3,1
2,0,0,0,0,1,1,2,2017,289000,1,6,2020,44,0,3,2,1,1,0,1,0,5998,1780,0,2,1,1,1.233333333,3,1108,14,2,4,1
0,0,0,1,0,1,0,0,2012,5474997,4,12,2019,39,0,5,2,1,2,0,1,0,116305.2,7740,1,0,1,1,2.766666667,8.333333333,1476,17,8,6,2
0,0,0,1,0,1,1,0,1999,1150000,6,2,2019,28,0,3,1,0,0,0,0,0,45302.4,4878,1,0,1,1,2,7,1381,16,5,5,2
2,1,0,0,0,1,0,2,1972,609900,2,10,2019,38,0,8,2,0,0,0,0,0,27007.2,2873,0,1,1,1,1,8.666666667,1632,16,3,4,2
2,0,0,0,0,1,1,2,2014,230000,5,12,2019,24,0,2,2,0,0,0,0,0,7535,1652,1,0,1,1,1.966666667,3,1457,13,2,3,1
3,0,0,0,0,1,1,3,2019,439000,4,8,2020,81,0,3,2,1,1,0,0,0,7405,2501,1,0,1,1,3.433333333,3.666666667,1532,12,3,4,1
0,0,0,1,0,1,1,0,2012,375000,2,4,2018,25,0,5,2,0,0,0,0,0,5837,2406,1,0,1,1,2.4,6,1228,14,2,3,1
2,0,0,0,0,1,1,2,1980,225000,1,6,2020,31,0,4,2,2,1,0,1,0,4617,1306,1,0,1,2,3.166666667,3.666666667,1085,11,2,3,1
4,0,0,0,0,0,0,4,2006,769000,9,2,2018,34,0,8,2,0,0,0,0,0,12196.8,4362,1,0,1,1,2.166666667,8.666666667,1533,17,4,4,2
0,0,0,1,0,1,1,0,1989,342000,3,9,2019,25,0,8,1,1,2,0,1,0,11325.6,1540,1,0,1,1,2.033333333,7,1277,16,2,3,1
2,0,0,0,0,1,0,2,1990,715000,2,10,2019,31,0,6,2,0,0,0,0,0,30927.6,2463,1,0,1,1,2.5,7,1523,17,3,3,2
0,0,0,1,0,1,1,0,1995,550000,1,12,2019,33,0,2,1,1,0,0,0,0,13503.6,2454,0,1,1,1,0.866666667,8.666666667,1632,16,3,3,1
0,0,0,1,0,1,1,0,2016,360000,1,6,2018,32,0,4,2,0,0,0,0,0,10890,1968,1,0,1,1,2.1,8.333333333,1481,16,2,3,1
2,0,0,0,0,1,1,2,2015,284900,4,7,2019,39,0,1,2,0,0,0,0,0,5488,1821,1,0,1,1,2.866666667,3.666666667,1532,12,2,3,1
2,1,0,0,0,0,0,2,1986,279900,1,5,2018,1,0,5,4,0,0,0,0,0,13068,1848,1,0,1,1,3.733333333,8.333333333,1533,17,2,2,1
2,0,0,0,0,1,1,2,1989,413900,3,4,2020,31,0,5,2,1,2,0,2,0,8712,2218,1,0,1,1,2,7,1277,16,2,3,1
3,0,0,0,0,0,1,3,2007,995000,2,4,2019,31,0,2,2,0,0,0,0,0,27007.2,3371,1,0,1,1,5.133333333,7,1177,16,4,4,1
0,0,0,1,0,1,1,0,1983,415000,2,7,2019,23,0,7,1,3,1,0,1,0,4181,1555,1,0,1,1,3.4,7,1177,16,2,3,1
0,0,0,1,0,1,1,0,1994,585000,1,10,2018,31,0,2,2,0,0,0,0,0,11761.2,2647,0,1,3,0,3.766666667,8,1373,14,3,4,2
0,0,0,1,0,1,1,0,1976,750000,2,7,2020,76,0,3,1,1,1,0,2,0,14810.4,2373,0,1,1,1,1.133333333,8.666666667,1632,16,3,4,1
0,0,0,1,0,1,1,0,2015,279000,2,6,2018,23,0,3,1,0,0,0,0,0,4399,1914,1,0,1,1,2.933333333,3.666666667,1532,12,3,3,2
0,0,0,1,0,1,1,0,2005,210000,1,9,2019,1,0,3,1,0,0,0,0,0,4356,2088,1,0,1,1,1.866666667,3,1457,13,3,4,2
0,0,0,1,0,1,1,0,1991,369000,3,11,2019,21,0,4,1,1,1,0,3,0,7840,1861,1,0,1,1,1.966666667,7,1277,16,2,3,1
0,1,0,1,0,1,1,0,1971,329900,3,8,2019,48,0,2,1,0,0,0,0,0,9757,1567,1,0,1,1,2.5,3.666666667,480,14,2,4,1
2,0,0,0,0,1,1,2,2012,205000,1,6,2018,6,0,1,2,0,0,0,0,0,7927,1344,1,0,1,1,1.933333333,3,1457,13,2,3,1
2,0,0,0,0,1,0,2,1994,789000,1,1,2021,39,0,5,2,0,0,0,0,0,12196.8,2410,0,1,3,0,3.733333333,8,1373,14,3,4,1
3,0,0,0,0,1,0,3,1983,649000,2,3,2019,45,0,3,2,0,0,0,0,0,50529.6,3227,0,1,1,1,1.4,8.666666667,1632,16,4,5,1
0,1,1,1,1,1,0,0,1982,150000,5,8,2018,2,0,0,0,0,0,0,0,0,13068,704,1,0,1,1,3.8,8.333333333,1533,17,1,1,1
0,0,0,1,0,1,1,0,2016,599000,1,8,2018,1,0,6,2,0,0,0,0,0,11761.2,3329,1,0,1,1,3.1,7.666666667,1259,14,5,4,2
0,0,0,1,0,1,1,0,2015,299999,1,3,2018,28,0,4,1,0,0,0,0,0,6011,2068,1,0,1,1,2.9,3.666666667,1532,12,3,4,2
0,0,0,1,0,1,1,0,2001,499800,1,8,2019,1,0,3,1,0,0,0,2,0,11761.2,3304,1,0,1,1,1.9,7,1277,16,4,4,2
0,0,0,1,0,1,1,0,2013,238999,1,5,2018,36,0,4,1,0,0,0,0,0,5749,1670,1,0,1,2,2.9,3.666666667,1085,11,2,3,1
2,0,0,0,0,1,1,2,1983,915000,2,8,2019,32,0,3,2,1,0,0,0,0,14374.8,2665,0,1,1,0,2.05,9,1669,15,3,3,1
2,0,0,0,0,0,0,2,2001,699000,9,11,2020,40,0,5,2,1,0,0,0,0,13939.2,4021,1,0,1,1,4.9,5.666666667,1332,16,4,4,2
3,0,0,0,0,1,1,3,2004,598000,3,7,2020,72,0,4,2,0,2,0,0,0,8842,3559,1,0,1,1,1.466666667,8,1275,15,4,4,2
0,0,0,1,0,1,1,0,1985,465000,1,7,2019,5,0,0,1,0,0,0,0,0,20908.8,2357,1,0,1,1,2.566666667,7,1523,17,2.5,3,1
2,0,0,0,0,1,1,2,2015,305000,1,6,2019,20,0,5,2,0,1,0,1,0,5445,1982,1,0,1,1,2.933333333,3.666666667,1532,12,3,3,2
2,0,0,0,0,1,0,2,2015,254000,4,8,2020,24,0,6,2,1,0,0,0,0,7026,2047,1,0,1,1,1.7,3,1457,13,2,4,1
4,1,0,0,0,1,0,4,2004,1299000,4,8,2019,91,0,5,3,3,0,0,0,0,54450,5307,1,0,1,1,4.733333333,7,1177,16,5,4,3
3,0,0,0,0,0,1,3,2002,579000,4,6,2020,32,0,7,2,1,2,0,1,0,9757,3976,1,0,1,1,2,7,1277,16,4,5,2
0,1,0,1,0,1,1,0,2017,289900,7,6,2019,39,0,2,1,1,1,0,0,0,32670,2100,1,0,1,1,4.033333333,3,1457,13,3,4,1
2,0,0,0,0,1,0,2,2009,379000,5,7,2018,20,0,3,2,0,0,0,0,0,8232,1943,1,0,1,1,2.8,8.333333333,1533,17,2,4,1
0,0,0,1,0,1,1,0,2012,649900,1,2,2018,40,0,3,1,0,0,0,0,0,9626,3689,1,0,1,1,2.633333333,8.333333333,1533,17,4,4,2
0,0,0,1,0,1,1,0,1972,525000,2,4,2019,21,0,2,0,0,0,0,0,0,13068,3650,0,1,1,1,0.933333333,8.666666667,1632,16,4,4,2
2,0,0,0,0,1,1,2,1985,359000,5,8,2020,65,0,4,2,1,1,0,2,0,9931,2498,1,0,1,1,2.733333333,7,1523,17,3,4,2
3,0,0,0,0,0,0,3,1990,1995000,3,11,2020,85,0,4,3,2,2,0,0,0,30056.4,4771,0,1,1,0,2.1,9,1669,15,4,5,3
0,0,0,1,0,1,0,0,1990,714900,1,6,2019,38,0,1,1,3,0,0,1,0,12196.8,2929,0,1,3,0,3.866666667,8,1373,14,3,4,2
0,0,0,1,0,0,0,0,2010,474997,10,5,2019,1,0,8,1,0,0,0,0,0,8276,3348,1,0,1,1,2.766666667,8.333333333,1533,17,4,5,2
0,0,0,1,0,1,1,0,2009,335000,1,8,2019,1,0,4,2,0,0,0,0,0,5662,1746,1,0,1,1,2.1,8.333333333,1481,16,2,3,1
0,0,0,1,0,1,1,0,1986,199950,2,1,2020,15,0,2,1,1,0,0,0,0,5532,1589,1,0,1,1,1.6,3,1457,13,2,4,1
2,0,0,0,0,1,1,2,2005,230000,4,12,2020,22,0,3,2,0,1,0,0,0,4791,1190,1,0,1,2,3.133333333,3.666666667,1085,11,2,3,1
2,0,0,0,0,1,0,2,2013,405000,1,5,2020,46,0,3,2,1,2,0,1,0,6368,2299,1,0,1,1,0.533333333,7,1381,16,3,4,2
3,0,0,0,0,1,0,3,2012,1100000,5,1,2020,33,0,4,2,2,0,0,0,0,16552.8,4380,1,0,1,1,5.433333333,7,1177,16,4,4,2
0,0,0,1,0,1,1,0,1994,559500,2,7,2019,24,0,3,1,2,2,0,1,0,12196.8,2066,0,1,3,0,3.866666667,8,1373,14,3,3,2
2,0,0,0,0,1,1,2,2005,199000,8,12,2018,1,0,2,2,0,0,0,0,0,6534,1704,1,0,1,1,2.333333333,2.666666667,1478,13,3,3,2
2,0,0,0,0,1,1,2,2008,379900,12,2,2019,24,0,4,3,0,0,0,0,0,8276,2960,1,0,1,1,1.933333333,8.333333333,1481,16,3,4,2
3,1,0,0,0,0,0,3,2006,1400000,1,10,2020,50,0,3,3,0,0,1,0,0,11761.2,4500,1,0,1,1,3.3,7,1277,16,5,5,2
0,0,0,1,1,1,1,0,2013,194000,3,1,2020,22,0,2,1,0,0,0,0,0,5314,1250,1,0,1,1,2.233333333,3,1457,13,2.5,2,2
0,0,0,1,0,1,0,0,1997,330000,4,11,2019,29,0,6,2,0,0,0,1,0,7000,2084,1,0,1,1,2.466666667,6,1228,14,3,3,2
3,0,0,0,0,1,0,3,2009,1050000,1,12,2019,39,0,8,2,0,0,0,0,0,19166.4,4743,0,1,3,0,2.9,9.333333333,1360,14,5,5,2
3,0,0,0,0,1,0,3,2001,2650000,2,10,2020,84,0,3,2,3,1,0,0,0,129373.2,5921,1,0,1,1,1.766666667,7,1381,16,5,5,1
2,0,0,0,0,1,0,2,1987,157000,1,7,2018,3,0,8,2,0,0,0,0,0,5140,1419,1,0,1,1,1.6,3,1457,13,2,3,1
1,0,0,0,0,1,1,1,2020,335269,1,5,2020,18,0,2,2,0,0,0,0,0,4791,1753,1,0,1,1,1.566666667,4.666666667,1242,15,3,3,2
2,0,0,0,0,1,1,2,2007,535000,6,2,2020,67,0,4,2,2,1,0,1,0,7405,3297,1,0,1,1,2.566666667,8.333333333,1533,17,4,4,2
3,0,0,0,0,1,0,3,2000,1589000,8,11,2018,22,0,8,2,0,0,0,0,0,33976.8,4637,0,1,1,0,2,9,1669,15,4,4,2
0,1,0,1,0,1,1,0,2006,399000,1,5,2018,27,0,0,1,0,0,0,0,0,14810.4,1649,1,0,1,1,2.9,7,1277,16,2,3,1
3,0,1,0,1,1,1,3,2020,505847,4,9,2020,16,0,7,4,2,0,0,0,1,8398,2766,1,0,1,1,3.666666667,3.666666667,1532,12,3,4,1
2,0,0,0,0,1,1,2,1984,574887,2,2,2020,65,0,6,2,0,0,0,0,0,13939.2,2698,0,1,1,1,0.966666667,8.666666667,1632,16,3,4,2
5,0,0,0,0,1,0,5,2002,1695000,2,8,2020,65,0,2,3,0,0,0,0,0,102366,4407,1,0,1,1,1.8,7,1381,16,6,4,2
2,0,0,0,0,1,1,2,1995,1200000,6,4,2019,35,0,3,3,0,0,0,0,0,11761.2,2731,1,0,1,1,2.633333333,7,1277,16,4,3,2
0,0,0,1,0,1,1,0,2015,249000,2,4,2019,22,0,4,1,0,0,0,0,0,4399,1448,1,0,1,1,2.933333333,3.666666667,1532,12,2,3,1
4,0,0,0,0,1,1,4,2018,310000,2,1,2021,27,0,2,2,3,1,0,0,0,5662,1370,1,0,1,1,3.1,3,1457,13,2,3,1
4,0,0,0,0,1,0,4,2012,750000,4,7,2020,29,0,1,2,3,1,0,1,0,13939.2,4056,1,0,1,1,2.766666667,8.333333333,1533,17,4,4,1
0,0,0,1,0,1,1,0,1982,869999,4,6,2020,29,0,3,1,0,0,0,0,0,16117.2,3542,0,1,1,1,1,8.666666667,1632,16,4,4,1
0,0,0,1,0,0,0,0,2007,825000,3,5,2018,58,0,4,1,0,0,0,0,0,22651.2,4631,1,0,1,1,2.266666667,8.666666667,1533,17,5,5,2
2,0,0,0,0,1,1,2,1980,475000,2,12,2020,29,0,5,2,2,1,0,0,0,5052,1490,1,0,1,1,2.333333333,7,1523,17,2,3,1
2,0,0,0,0,1,0,2,2014,239000,6,1,2018,45,0,1,2,0,0,0,0,0,4617,1510,1,0,1,2,3,3.666666667,1085,11,2,3,1
0,0,0,1,0,1,0,0,1998,1499000,4,9,2018,37,0,0,2,0,0,0,0,0,47044.8,4707,0,1,1,0,2,9,1669,15,6,5,2
2,1,0,0,0,1,0,2,2002,2490000,4,10,2018,33,0,4,3,0,0,0,0,0,85377.6,4147,1,0,1,1,4.033333333,7,1277,16,4,4,1
2,0,0,0,0,1,0,2,2012,131860,1,2,2019,25,0,4,2,0,0,0,0,0,8799,1598,1,0,1,1,1.9,3,1457,13,3,3,2
0,0,0,1,0,1,1,0,2016,395000,2,1,2020,1,0,4,1,1,0,0,0,0,6534,2515,1,0,1,1,3.066666667,3.666666667,1532,12,3,4,2
0,1,0,1,0,1,1,0,2000,129900,1,3,2018,25,0,3,0,0,0,0,0,0,14810.4,2304,1,0,1,1,2.966666667,3,1457,13,2,4,1
2,0,0,0,0,1,1,2,2010,615000,4,7,2020,52,0,2,2,1,1,0,0,0,8842,3458,1,0,1,1,2.766666667,8.333333333,1533,17,4,4,2
3,0,0,0,0,1,0,3,2017,557000,4,5,2020,22,0,3,2,2,2,0,1,0,14810.4,3013,1,0,1,1,1.966666667,7,1277,16,4,4,2
3,0,0,0,0,1,1,3,2000,975000,7,3,2018,35,0,4,2,0,0,0,0,0,54885.6,4620,1,0,1,1,1.8,7,1381,16,4,5,2
0,0,0,1,0,1,1,0,2006,1399900,1,5,2018,39,0,3,1,0,0,0,0,0,70567.2,5742,0,1,3,0,4.066666667,8,1373,14,4,4,2
0,0,0,1,0,1,1,0,2015,200000,1,3,2020,32,0,1,0,1,1,0,0,0,3571,1321,1,0,1,1,2.2,3,1457,13,3,3,2
3,0,0,0,0,0,1,3,1987,2750000,3,4,2020,8,0,3,4,1,2,0,2,0,69260.4,6392,1,0,1,1,3.6,7,1277,16,6.5,4,2
1,0,0,0,0,1,0,1,1965,599500,4,6,2019,29,0,2,2,0,1,0,0,0,41817.6,986,0,1,3,0,4.533333333,8,1373,14,1,2,2
0,0,0,1,0,1,0,0,1994,450000,2,3,2019,38,0,3,1,0,0,0,0,0,3397,2137,1,0,1,1,2.466666667,7,1523,17,2,3,2
0,0,0,1,0,1,1,0,2016,349000,1,9,2019,38,0,3,1,1,2,0,1,0,6272,2073,1,0,1,1,3.066666667,3.666666667,1532,12,3,3,2
3,0,0,0,0,0,0,3,1990,1325000,3,6,2019,28,0,4,2,0,0,0,0,0,23086.8,4142,0,1,1,0,2.05,9,1669,15,4,4,2
0,0,0,1,0,1,1,0,1972,550000,2,2,2019,36,0,4,1,0,0,0,0,0,12196.8,2581,0,1,1,1,0.866666667,8.666666667,1632,16,2,4,1
0,0,0,1,0,1,1,0,2016,217500,1,8,2019,26,0,3,1,2,3,0,1,0,7230,1405,1,0,1,1,2.033333333,3,1457,13,2,3,1
2,0,0,0,0,1,0,2,2006,865000,1,7,2020,60,0,4,2,1,2,0,1,0,11761.2,2895,1,0,1,1,3.666666667,7,1277,16,3,3,3
0,0,0,1,0,1,1,0,1994,565000,2,7,2018,37,0,0,1,0,0,0,0,0,13503.6,2648,0,1,3,0,3.966666667,8,1373,14,3,4,2
0,1,0,1,0,1,1,0,1999,899900,4,7,2018,30,0,3,1,0,0,0,0,0,25264.8,3958,1,0,1,1,4,7,1177,16,4,4,2
3,0,1,0,1,1,1,3,2019,336990,1,5,2019,3,0,0,2,0,0,0,0,0,7461,2814,0,2,1,1,1.3,3,1108,14,3,4,2
3,0,0,0,0,1,0,3,1985,8999000,6,8,2020,1,0,1,2,0,0,0,0,0,87120,7745,0,1,3,0,3.466666667,9.333333333,1360,14,8,7,2
0,0,0,1,0,1,1,0,2009,219900,7,7,2018,38,0,4,2,0,0,0,0,0,5662,1730,1,0,1,1,2.1,8.333333333,1481,16,3,3,2
0,0,0,1,0,1,1,0,2018,338900,4,7,2019,40,0,3,0,1,2,0,0,0,5967,2177,1,0,1,1,3.133333333,3.666666667,1532,12,3,4,2
2,1,0,0,0,1,0,2,1985,545000,9,6,2020,39,0,3,2,0,1,0,0,0,12632.4,2338,1,0,1,1,1.7,9,1616,16,2,3,2
2,0,0,0,0,1,1,2,2013,161940,3,6,2019,1,0,4,2,0,0,0,0,0,5227,1452,1,0,1,1,3.333333333,3,1457,13,2,3,1
4,0,0,0,0,1,1,4,2008,133000,7,4,2019,25,0,3,2,0,0,0,0,0,9147,1762,1,0,1,2,3.2,3.666666667,1085,11,2,4,1
4,0,0,0,0,1,0,4,1991,549500,8,4,2020,81,0,6,3,0,0,0,0,0,21780,2162,1,0,1,1,3.233333333,7,1277,16,3,3,2
0,0,1,1,1,1,1,0,2007,885000,1,7,2019,42,0,0,1,0,0,0,0,0,11325.6,3436,1,0,1,1,5.333333333,5.666666667,1332,16,3,4,2
2,1,0,0,0,1,1,2,1984,798500,4,8,2020,75,0,4,2,1,0,0,0,0,9452,2927,1,0,1,1,3,7,1523,17,4,4,2
2,0,0,0,0,1,0,2,2017,249900,3,1,2019,42,0,2,2,0,0,0,0,0,6211,1582,1,0,1,1,1.2,3.666666667,1051,12,2,3,1
2,0,0,0,0,1,1,2,2002,400000,1,3,2018,40,0,0,3,0,0,0,0,0,10149,3254,1,0,1,1,0.8,7.666666667,1281,14,3,5,1
0,0,0,1,0,1,1,0,1999,1999000,3,12,2019,78,0,4,1,2,0,0,0,0,31363.2,5576,0,1,1,0,2.05,9,1669,15,7,5,2
1,0,0,0,0,1,1,1,2009,217000,3,6,2018,26,0,2,2,0,0,0,0,0,6141,1776,1,0,1,1,3.3,3,1457,13,3,5,2
3,0,0,0,0,1,1,3,2007,700000,3,7,2018,1,0,4,2,0,0,0,0,0,12632.4,4952,1,0,1,1,2.133333333,8.666666667,1533,17,4,4,2
1,0,0,0,0,1,1,1,2020,849900,1,3,2020,8,0,5,2,0,1,0,0,0,11761.2,1850,0,1,3,0,4.033333333,8,1373,14,2,3,1
0,0,0,1,0,1,1,0,1962,535000,2,7,2019,15,0,4,2,1,0,0,1,0,16117.2,1707,1,0,1,1,1.866666667,7,1483,16,2,3,1
